slot,time_us,sta_id,mode,primary_cw,primary_backoff_counter,primary_backoff_stage,primary_retry_counter,npca_cw,npca_backoff_counter,npca_backoff_stage,npca_retry_counter,npca_timer,saved_primary_cw,saved_primary_backoff_counter,primary_obss_remain,npca_obss_remain,tx_channel,tx_type,tx_success,failure_reason,packet_id,retry_count,snr_db,effective_snr_db,harq_combining_count,action_taken,npca_transition_start,switch_back_start
47,423.0,1,NPCA_BACKOFF,15,0,0,0,15,5,0,0,10,15,0,10,0,,,,,,,,,,,False,False
47,423.0,2,NPCA_BACKOFF,15,5,0,0,15,12,0,0,10,15,5,10,0,,,,,,,,,,,False,False
48,432.0,0,NPCA_BACKOFF,15,0,0,0,15,3,0,0,9,15,0,9,0,,,,,,,,,,,False,False
48,432.0,1,NPCA_BACKOFF,15,0,0,0,15,4,0,0,9,15,0,9,0,,,,,,,,,,,False,False
48,432.0,2,NPCA_BACKOFF,15,5,0,0,15,11,0,0,9,15,5,9,0,,,,,,,,,,,False,False
49,441.0,0,NPCA_BACKOFF,15,0,0,0,15,2,0,0,8,15,0,8,0,,,,,,,,,,,False,False
49,441.0,1,NPCA_BACKOFF,15,0,0,0,15,3,0,0,8,15,0,8,0,,,,,,,,,,,False,False
49,441.0,2,NPCA_BACKOFF,15,5,0,0,15,10,0,0,8,15,5,8,0,,,,,,,,,,,False,False
50,450.0,0,NPCA_BACKOFF,15,0,0,0,15,1,0,0,7,15,0,7,0,,,,,,,,,,,False,False
50,450.0,1,NPCA_BACKOFF,15,0,0,0,15,2,0,0,7,15,0,7,0,,,,,,,,,,,False,False
50,450.0,2,NPCA_BACKOFF,15,5,0,0,15,9,0,0,7,15,5,7,0,,,,,,,,,,,False,False
51,459.0,0,NPCA_BACKOFF,15,0,0,0,15,0,0,0,6,15,0,6,0,NPCA,NEW,,,2,0,25.0,,,,False,False
51,459.0,1,NPCA_BACKOFF,15,0,0,0,15,1,0,0,6,15,0,6,0,,,,,,,,,,,False,False
51,459.0,2,NPCA_BACKOFF,15,5,0,0,15,8,0,0,6,15,5,6,0,,,,,,,,,,,False,False
52,468.0,0,NPCA_TX,15,0,0,0,15,0,0,0,5,15,0,5,0,,,,,,,,,,,False,False
52,468.0,1,NPCA_BACKOFF,15,0,0,0,15,0,0,0,5,15,0,5,0,,,,,,,,,,,False,False
52,468.0,2,NPCA_BACKOFF,15,5,0,0,15,7,0,0,5,15,5,5,0,,,,,,,,,,,False,False
53,477.0,0,NPCA_TX,15,0,0,0,15,0,0,0,4,15,0,4,0,,,,,,,,,,,False,False
53,477.0,1,NPCA_FROZEN,15,0,0,0,15,0,0,0,4,15,0,4,0,,,,,,,,,,,False,False
53,477.0,2,NPCA_FROZEN,15,5,0,0,15,7,0,0,4,15,5,4,0,,,,,,,,,,,False,False
54,486.0,0,NPCA_TX,15,0,0,0,15,0,0,0,3,15,0,3,0,,,,,,,,,,,False,False
54,486.0,1,NPCA_FROZEN,15,0,0,0,15,0,0,0,3,15,0,3,0,,,,,,,,,,,False,False
54,486.0,2,NPCA_FROZEN,15,5,0,0,15,7,0,0,3,15,5,3,0,,,,,,,,,,,False,False
55,495.0,0,NPCA_TX,15,0,0,0,15,0,0,0,2,15,0,2,0,,,,,,,,,,,False,False
55,495.0,1,NPCA_FROZEN,15,0,0,0,15,0,0,0,2,15,0,2,0,,,,,,,,,,,False,False
55,495.0,2,NPCA_FROZEN,15,5,0,0,15,7,0,0,2,15,5,2,0,,,,,,,,,,,False,False
56,504.0,0,NPCA_TX,15,0,0,0,15,0,0,0,1,15,0,1,0,,,,,,,,,,,False,False
56,504.0,1,NPCA_FROZEN,15,0,0,0,15,0,0,0,1,15,0,1,0,,,,,,,,,,,False,True
56,504.0,2,NPCA_FROZEN,15,5,0,0,15,7,0,0,1,15,5,1,0,,,,,,,,,,,False,True
57,513.0,0,NPCA_TX,15,0,0,0,15,0,0,0,0,15,0,0,0,NPCA,NEW,True,NONE,2,0,25.0,25.0,0,,False,True
57,513.0,1,SWITCH_BACK,15,0,0,0,15,0,0,0,0,15,0,0,0,,,,,,,,,,,False,False
57,513.0,2,SWITCH_BACK,15,5,0,0,15,7,0,0,0,15,5,0,0,,,,,,,,,,,False,False
58,522.0,0,SWITCH_BACK,15,0,0,0,15,0,0,0,0,15,0,0,0,,,,,,,,,,,False,False
58,522.0,1,PRIMARY_BACKOFF,15,0,0,0,15,0,0,0,0,,,0,0,PRIMARY,NEW,,,3,0,25.0,,,,False,False
58,522.0,2,PRIMARY_BACKOFF,15,5,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
59,531.0,0,PRIMARY_BACKOFF,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
59,531.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
59,531.0,2,PRIMARY_BACKOFF,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
60,540.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
60,540.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
60,540.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
61,549.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
61,549.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
61,549.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
62,558.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
62,558.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
62,558.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
63,567.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
63,567.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
63,567.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
64,576.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
64,576.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
64,576.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
65,585.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
65,585.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
65,585.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
66,594.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
66,594.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
66,594.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
67,603.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
67,603.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
67,603.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
68,612.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
68,612.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
68,612.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
69,621.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
69,621.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
69,621.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
70,630.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
70,630.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
70,630.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
71,639.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
71,639.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
71,639.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
72,648.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
72,648.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
72,648.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
73,657.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
73,657.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
73,657.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
74,666.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
74,666.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
74,666.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
75,675.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
75,675.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
75,675.0,2,PRIMARY_FROZEN,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
76,684.0,0,PRIMARY_FROZEN,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
76,684.0,1,PRIMARY_TX,15,0,0,0,15,0,0,0,0,,,0,0,,,,,,,,,,,False,False
